"stockid","stocklong","scientificname","var_cause","var_consequence","causality","CCM_test_above_surrogates","CCM_kendall_tau","CCM_kendall_pval","S_map_mean_coef","S_map_mean_ttest_pval","S_map_trend_slope","S_map_trend_pval","S_map_trend_R2"
"RSROCKBCWS","Redstripe rockfish British Columbia Waters South","Sebastes proriger","SProd","HRate","Yes",TRUE,0.473684161901474,0.00388264656066895,-0.0595747580833949,4.42720492057225e-14,-0.00199603597900889,1.299888730102e-17,0.624404641827466
"SABLEFEBSAIGA","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","Anoplopoma fimbria","SST","SProd","No",FALSE,0.599999964237213,0.000246167182922363,NA,NA,NA,NA,NA
"SABLEFEBSAIGA","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","Anoplopoma fimbria","HRate","SProd","Yes",TRUE,0.978947281837463,0,-0.196868052105609,3.11261462172786e-22,0.00196184772365299,0.0145734553194365,0.125472625497877
"SABLEFEBSAIGA","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","Anoplopoma fimbria","SProd","SST","Not relevant",TRUE,0.631578922271729,0.000113010406494141,NA,NA,NA,NA,NA
"SABLEFEBSAIGA","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","Anoplopoma fimbria","SProd","HRate","Yes",TRUE,0.96842098236084,0,-0.0467049032763245,4.61887738431173e-17,-0.000144575601014855,0.585417444518932,0.00651796616457772
"SABLEFPCAN","Sablefish Pacific Coast of Canada","Anoplopoma fimbria","SST","SProd","No",FALSE,0.894736766815186,0,NA,NA,NA,NA,NA
"SABLEFPCAN","Sablefish Pacific Coast of Canada","Anoplopoma fimbria","HRate","SProd","No",FALSE,0.694736778736115,2.13384628295898e-05,NA,NA,NA,NA,NA
"SABLEFPCAN","Sablefish Pacific Coast of Canada","Anoplopoma fimbria","SProd","SST","No",FALSE,0.526315748691559,0.00131821632385254,NA,NA,NA,NA,NA
"SABLEFPCAN","Sablefish Pacific Coast of Canada","Anoplopoma fimbria","SProd","HRate","No",FALSE,-0.284210503101349,0.0855147838592529,NA,NA,NA,NA,NA
"SABLEFPCOAST","Sablefish Pacific Coast","Anoplopoma fimbria","SST","SProd","No",FALSE,0.747368335723877,4.76837158203125e-06,NA,NA,NA,NA,NA
"SABLEFPCOAST","Sablefish Pacific Coast","Anoplopoma fimbria","HRate","SProd","Yes",TRUE,0.989473581314087,0,0.0631003584831909,0.00573931487854439,0.000577999158012974,0.398365900881844,0.00637639508138986
"SABLEFPCOAST","Sablefish Pacific Coast","Anoplopoma fimbria","SProd","SST","No",FALSE,0.810526251792908,7.15255737304688e-07,NA,NA,NA,NA,NA
"SABLEFPCOAST","Sablefish Pacific Coast","Anoplopoma fimbria","SProd","HRate","No",FALSE,0.852631509304047,1.19209289550781e-07,NA,NA,NA,NA,NA
"SAILEATL","Sailfish Eastern Atlantic","Istiophorus albicans","SST","SProd","Yes",TRUE,0.684210479259491,2.84910202026367e-05,-0.0110574945364796,4.46627887135956e-05,-0.000206289381158853,0.222879525809508,0.0301668753342418
"SAILEATL","Sailfish Eastern Atlantic","Istiophorus albicans","HRate","SProd","No",FALSE,0.905263066291809,0,NA,NA,NA,NA,NA
"SAILEATL","Sailfish Eastern Atlantic","Istiophorus albicans","SProd","SST","No",FALSE,0.936842024326324,0,NA,NA,NA,NA,NA
"SAILEATL","Sailfish Eastern Atlantic","Istiophorus albicans","SProd","HRate","No",FALSE,-0.599999964237213,0.000246177369263023,NA,NA,NA,NA,NA
"SAILWATL","Sailfish Western Atlantic","Istiophorus albicans","SST","SProd","Yes",TRUE,0.326315760612488,0.047804594039917,0.224441829989071,6.0672153236658e-05,0.0167758421276515,4.49275785544668e-07,0.435616918884281
"SAILWATL","Sailfish Western Atlantic","Istiophorus albicans","HRate","SProd","Yes",TRUE,0.915789425373077,0,0.66645710344507,5.03913544363358e-13,-0.00125784351932421,0.802422915170938,0.0014058048481829
"SAILWATL","Sailfish Western Atlantic","Istiophorus albicans","SProd","SST","No",FALSE,-0.442105233669281,0.00708386860787868,NA,NA,NA,NA,NA
"SAILWATL","Sailfish Western Atlantic","Istiophorus albicans","SProd","HRate","No",FALSE,-0.399999976158142,0.0149610107764602,NA,NA,NA,NA,NA
"SBARSHARATL","Sandbar shark Atlantic","Carcharhinus plumbeus","SST","SProd","Yes",TRUE,0.568421006202698,0.000517487525939941,-0.00501191365496673,0.788128602502319,-0.000591883392566976,0.617185022578227,0.00474739278736811
"SBARSHARATL","Sandbar shark Atlantic","Carcharhinus plumbeus","HRate","SProd","Yes",TRUE,0.957894682884216,0,-0.437730418973168,0.0190799341368325,0.0566197154279181,1.56321022049501e-08,0.455937547265914
"SBARSHARATL","Sandbar shark Atlantic","Carcharhinus plumbeus","SProd","SST","No",FALSE,0.305263131856918,0.0644110441207886,NA,NA,NA,NA,NA
"SBARSHARATL","Sandbar shark Atlantic","Carcharhinus plumbeus","SProd","HRate","No",FALSE,0.842105209827423,2.38418579101562e-07,NA,NA,NA,NA,NA
"SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight","Placopecten magellanicus","SST","SProd","No",FALSE,-0.326315760612488,0.0478045903146267,NA,NA,NA,NA,NA
"SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight","Placopecten magellanicus","HRate","SProd","Yes",TRUE,0.957894682884216,0,-0.145153650657205,2.24599447046989e-16,-0.00202298006522212,0.0220643193122317,0.121353901443123
"SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight","Placopecten magellanicus","SProd","SST","No",FALSE,-0.86315780878067,1.23378640637384e-07,NA,NA,NA,NA,NA
"SCALL5ZMAB","Sea scallop Georges Bank and Mid-Atlantic Bight","Placopecten magellanicus","SProd","HRate","No",FALSE,-0.357894718647003,0.0297226272523403,NA,NA,NA,NA,NA
"SHCROCKPCOAST","Sharpchin rockfish Pacific Coast","Sebastes zacentrus","SST","SProd","No",FALSE,0.673684179782867,3.77893447875977e-05,NA,NA,NA,NA,NA
"SHCROCKPCOAST","Sharpchin rockfish Pacific Coast","Sebastes zacentrus","HRate","SProd","No",FALSE,0.8315789103508,3.57627868652344e-07,NA,NA,NA,NA,NA
"SHCROCKPCOAST","Sharpchin rockfish Pacific Coast","Sebastes zacentrus","SProd","SST","No",FALSE,-0.536842048168182,0.00104963616468012,NA,NA,NA,NA,NA
"SHCROCKPCOAST","Sharpchin rockfish Pacific Coast","Sebastes zacentrus","SProd","HRate","No",FALSE,0.494736790657043,0.00255024433135986,NA,NA,NA,NA,NA
"SKJCIO","Skipjack tuna Indian Ocean","Katsuwonus pelamis","SST","SProd","Yes",TRUE,0.926315724849701,0,0.254650682389145,4.01871151531469e-26,0.004776287614541,2.5482444137003e-13,0.605556424497827
"SKJCIO","Skipjack tuna Indian Ocean","Katsuwonus pelamis","HRate","SProd","No",TRUE,0.0842105224728584,0.626496315002441,NA,NA,NA,NA,NA
"SKJCIO","Skipjack tuna Indian Ocean","Katsuwonus pelamis","SProd","SST","No",TRUE,-0.736842036247253,6.49023286314332e-06,NA,NA,NA,NA,NA
"SKJCIO","Skipjack tuna Indian Ocean","Katsuwonus pelamis","SProd","HRate","No",FALSE,0.894736766815186,0,NA,NA,NA,NA,NA
"SKJCWPAC","Skipjack tuna Central Western Pacific Ocean","Katsuwonus pelamis","SST","SProd","Yes",TRUE,0.873684167861938,1.19209289550781e-07,-0.071415933857936,3.20875630730779e-12,-5.04994709586059e-05,0.940559188777178,0.000165945195247986
"SKJCWPAC","Skipjack tuna Central Western Pacific Ocean","Katsuwonus pelamis","HRate","SProd","Yes",TRUE,0.852631509304047,1.19209289550781e-07,1.02178440501593,2.21909090384991e-40,0.000582069255470807,0.660957442488164,0.00572503742096966
"SKJCWPAC","Skipjack tuna Central Western Pacific Ocean","Katsuwonus pelamis","SProd","SST","No",TRUE,-0.652631521224976,6.58932694932446e-05,NA,NA,NA,NA,NA
"SKJCWPAC","Skipjack tuna Central Western Pacific Ocean","Katsuwonus pelamis","SProd","HRate","Yes",TRUE,0.915789425373077,0,-0.0724903375521265,1.49581534816853e-34,0.000338911432458464,0.0176572480517816,0.139370090929664
"SKJEATL","Skipjack tuna Eastern Atlantic","Katsuwonus pelamis","SST","SProd","No",FALSE,0.884210467338562,1.19209289550781e-07,NA,NA,NA,NA,NA
"SKJEATL","Skipjack tuna Eastern Atlantic","Katsuwonus pelamis","HRate","SProd","Yes",TRUE,0.957894682884216,0,1.95745313600418,4.42463013712558e-73,-0.0029354953774158,0.000177028112982748,0.231063455192377
"SKJEATL","Skipjack tuna Eastern Atlantic","Katsuwonus pelamis","SProd","SST","No",TRUE,0.0842105224728584,0.626496315002441,NA,NA,NA,NA,NA
"SKJEATL","Skipjack tuna Eastern Atlantic","Katsuwonus pelamis","SProd","HRate","No",FALSE,0.96842098236084,0,NA,NA,NA,NA,NA
"SKJWATL","Skipjack tuna Western Atlantic","Katsuwonus pelamis","SST","SProd","No",FALSE,-0.86315780878067,1.23378640637384e-07,NA,NA,NA,NA,NA
"SKJWATL","Skipjack tuna Western Atlantic","Katsuwonus pelamis","HRate","SProd","No",FALSE,0.873684167861938,1.19209289550781e-07,NA,NA,NA,NA,NA
"SKJWATL","Skipjack tuna Western Atlantic","Katsuwonus pelamis","SProd","SST","Yes",TRUE,0.978947281837463,0,0.140606634481365,4.03217994132706e-30,-0.00202751816276978,1.63102031605562e-10,0.52733161683229
"SKJWATL","Skipjack tuna Western Atlantic","Katsuwonus pelamis","SProd","HRate","Yes",TRUE,0.957894682884216,0,-0.404726595654858,1.03923660509013e-09,0.0070015795620971,0.0244947531864323,0.0815074157902345
"SNROCKPCOAST","Splitnose rockfish Pacific Coast","Sebastes diploproa","SST","SProd","No",FALSE,0.978947281837463,0,NA,NA,NA,NA,NA
"SNROCKPCOAST","Splitnose rockfish Pacific Coast","Sebastes diploproa","HRate","SProd","No",FALSE,0.0105263153091073,0.974117755889893,NA,NA,NA,NA,NA
"SNROCKPCOAST","Splitnose rockfish Pacific Coast","Sebastes diploproa","SProd","SST","No",FALSE,-0.957894682884216,4.29490620845741e-09,NA,NA,NA,NA,NA
"SNROCKPCOAST","Splitnose rockfish Pacific Coast","Sebastes diploproa","SProd","HRate","No",FALSE,0.473684161901474,0.00388264656066895,NA,NA,NA,NA,NA
"SOLECS","Common sole Celtic Sea","Solea solea","SST","SProd","No",FALSE,-0.715789437294006,1.18690904855612e-05,NA,NA,NA,NA,NA
"SOLECS","Common sole Celtic Sea","Solea solea","HRate","SProd","No",FALSE,-0.410526275634766,0.0124822231009603,NA,NA,NA,NA,NA
"SOLECS","Common sole Celtic Sea","Solea solea","SProd","SST","No",FALSE,-0.610526263713837,0.000190651044249535,NA,NA,NA,NA,NA
"SOLECS","Common sole Celtic Sea","Solea solea","SProd","HRate","No",FALSE,-0.789473593235016,1.33683192871104e-06,NA,NA,NA,NA,NA
"SOLEIS","Common sole Irish Sea","Solea solea","SST","SProd","No",TRUE,0.105263151228428,0.537603139877319,NA,NA,NA,NA,NA
"SOLEIS","Common sole Irish Sea","Solea solea","HRate","SProd","No",TRUE,0.105263151228428,0.537603139877319,NA,NA,NA,NA,NA
"SOLEIS","Common sole Irish Sea","Solea solea","SProd","SST","Yes",TRUE,0.926315724849701,0,-0.434287524608175,2.84523401787389e-55,8.06469491559457e-05,0.795013468577879,0.00158684203531554
"SOLEIS","Common sole Irish Sea","Solea solea","SProd","HRate","No",FALSE,0.515789449214935,0.00164902210235596,NA,NA,NA,NA,NA
"SOLENS","Common sole North Sea","Solea solea","SST","SProd","No",FALSE,-0.715789437294006,1.18690904855612e-05,NA,NA,NA,NA,NA
"SOLENS","Common sole North Sea","Solea solea","HRate","SProd","No",FALSE,-0.905263066291809,2.89001054198934e-08,NA,NA,NA,NA,NA
"SOLENS","Common sole North Sea","Solea solea","SProd","SST","No",FALSE,0.789473593235016,1.31130218505859e-06,NA,NA,NA,NA,NA
"SOLENS","Common sole North Sea","Solea solea","SProd","HRate","No",FALSE,-0.810526251792908,6.90646800194372e-07,NA,NA,NA,NA,NA
"SOLEVIIe","Common sole Western English Channel","Solea solea","SST","SProd","No",FALSE,0.999999940395355,0,NA,NA,NA,NA,NA
"SOLEVIIe","Common sole Western English Channel","Solea solea","HRate","SProd","No",FALSE,0.799999952316284,9.5367431640625e-07,NA,NA,NA,NA,NA
"SOLEVIIe","Common sole Western English Channel","Solea solea","SProd","SST","No",FALSE,0.599999964237213,0.000246167182922363,NA,NA,NA,NA,NA
"SOLEVIIe","Common sole Western English Channel","Solea solea","SProd","HRate","No",FALSE,0.536842048168182,0.00104963779449463,NA,NA,NA,NA,NA
"SOUTHHAKECH","Southern hake Central-Southern Chile","Merluccius australis","SST","SProd","Yes",TRUE,0.8315789103508,3.57627868652344e-07,0.00052965057722678,0.848368857902879,-0.000234604206655569,0.396788392082901,0.0218480218391492
"SOUTHHAKECH","Southern hake Central-Southern Chile","Merluccius australis","HRate","SProd","Yes",TRUE,0.915789425373077,0,0.0446624722393737,6.7230065685006e-20,0.000172408116700945,0.459876011328303,0.0166632998485273
"SOUTHHAKECH","Southern hake Central-Southern Chile","Merluccius australis","SProd","SST","No",FALSE,-0.642105221748352,8.64568137330934e-05,NA,NA,NA,NA,NA
"SOUTHHAKECH","Southern hake Central-Southern Chile","Merluccius australis","SProd","HRate","Yes",TRUE,0.936842024326324,0,0.0737870277371049,5.90838710266884e-22,-0.000416196281605712,0.202772143750779,0.0434670137221429
"SPHAKECH","South Pacific hake Central-Southern Chile","Merluccius gayi","SST","SProd","No",FALSE,-0.347368389368057,0.0349550619721413,NA,NA,NA,NA,NA
"SPHAKECH","South Pacific hake Central-Southern Chile","Merluccius gayi","HRate","SProd","Yes",TRUE,0.989473581314087,0,0.078765466154922,2.14140844494901e-75,5.24288640673863e-05,0.248530572746903,0.0170339609460431
"SPHAKECH","South Pacific hake Central-Southern Chile","Merluccius gayi","SProd","SST","No",FALSE,0.915789425373077,0,NA,NA,NA,NA,NA
"SPHAKECH","South Pacific hake Central-Southern Chile","Merluccius gayi","SProd","HRate","No",FALSE,0.96842098236084,0,NA,NA,NA,NA,NA
"SPSDOGPCOAST","Spotted spiny dogfish Pacific Coast","Squalus suckleyi","SST","SProd","Not relevant",FALSE,-0.157894730567932,0.346764117479324,NA,NA,NA,NA,NA
"SPSDOGPCOAST","Spotted spiny dogfish Pacific Coast","Squalus suckleyi","HRate","SProd","Not relevant",TRUE,0.947368323802948,0,NA,NA,NA,NA,NA
"SPSDOGPCOAST","Spotted spiny dogfish Pacific Coast","Squalus suckleyi","SProd","SST","No",FALSE,-0.799999952316284,9.62830426942674e-07,NA,NA,NA,NA,NA
"SPSDOGPCOAST","Spotted spiny dogfish Pacific Coast","Squalus suckleyi","SProd","HRate","No",FALSE,0.915789425373077,0,NA,NA,NA,NA,NA
"SSTHORNHPCOAST","Shortspine thornyhead Pacific Coast","Sebastolobus alascanus","SST","SProd","No",TRUE,0.0105263153091073,0.974117755889893,NA,NA,NA,NA,NA
"SSTHORNHPCOAST","Shortspine thornyhead Pacific Coast","Sebastolobus alascanus","HRate","SProd","Yes",TRUE,0.989473581314087,0,-0.0712765784171677,1.38537701120922e-107,5.77109966092177e-06,0.803189004724416,0.000583031323109516
"SSTHORNHPCOAST","Shortspine thornyhead Pacific Coast","Sebastolobus alascanus","SProd","SST","No",FALSE,0.852631509304047,1.19209289550781e-07,NA,NA,NA,NA,NA
"SSTHORNHPCOAST","Shortspine thornyhead Pacific Coast","Sebastolobus alascanus","SProd","HRate","Yes",TRUE,0.8315789103508,3.57627868652344e-07,-0.0464470519160165,0.00144423719083189,-0.00296036346743884,6.08650333268154e-14,0.404993480781658
"STMARLINIO","Striped marlin Indian Ocean","Kajikia audax","SST","SProd","No",FALSE,-0.0105263153091073,0.974117755889893,NA,NA,NA,NA,NA
"STMARLINIO","Striped marlin Indian Ocean","Kajikia audax","HRate","SProd","No",FALSE,-0.947368323802948,6.34022923051702e-09,NA,NA,NA,NA,NA
"STMARLINIO","Striped marlin Indian Ocean","Kajikia audax","SProd","SST","No",FALSE,0.86315780878067,1.19209289550781e-07,NA,NA,NA,NA,NA
"STMARLINIO","Striped marlin Indian Ocean","Kajikia audax","SProd","HRate","Yes",TRUE,0.778947293758392,1.9073486328125e-06,-0.0335520279388672,1.30205952025816e-37,0.000147130288940846,0.0203493414674507,0.0864702953614812
"STMARLINSWPO","Striped marlin Western Pacific Ocean","Kajikia audax","SST","SProd","No",FALSE,0.873684167861938,1.19209289550781e-07,NA,NA,NA,NA,NA
"STMARLINSWPO","Striped marlin Western Pacific Ocean","Kajikia audax","HRate","SProd","No",FALSE,-0.421052604913712,0.0103742619976401,NA,NA,NA,NA,NA
"STMARLINSWPO","Striped marlin Western Pacific Ocean","Kajikia audax","SProd","SST","No",FALSE,0.663157820701599,5.00679016113281e-05,NA,NA,NA,NA,NA
"STMARLINSWPO","Striped marlin Western Pacific Ocean","Kajikia audax","SProd","HRate","No",FALSE,0.72631573677063,8.82148742675781e-06,NA,NA,NA,NA,NA
"SWHITSE","School whiting Southeast Australia","Sillago flindersi","SST","SProd","No",FALSE,0.86315780878067,1.19209289550781e-07,NA,NA,NA,NA,NA
"SWHITSE","School whiting Southeast Australia","Sillago flindersi","HRate","SProd","Yes",TRUE,0.936842024326324,0,0.326966588400273,9.16713222401337e-09,0.000766233925714561,0.739133885675424,0.001487305766369
"SWHITSE","School whiting Southeast Australia","Sillago flindersi","SProd","SST","Yes",TRUE,0.926315724849701,0,0.077468738886967,5.4548896819584e-49,6.19595298004629e-05,0.530551481346807,0.00564334942511804
"SWHITSE","School whiting Southeast Australia","Sillago flindersi","SProd","HRate","No",FALSE,0.368421018123627,0.0251783132553101,NA,NA,NA,NA,NA
"SWORDEPAC","Swordfish Eastern Pacific","Xiphias gladius","SST","SProd","No",FALSE,-0.494736790657043,0.0025502173230052,NA,NA,NA,NA,NA
"SWORDEPAC","Swordfish Eastern Pacific","Xiphias gladius","HRate","SProd","No",FALSE,0.736842036247253,6.43730163574219e-06,NA,NA,NA,NA,NA
"SWORDEPAC","Swordfish Eastern Pacific","Xiphias gladius","SProd","SST","No",FALSE,0.789473593235016,1.31130218505859e-06,NA,NA,NA,NA,NA
"SWORDEPAC","Swordfish Eastern Pacific","Xiphias gladius","SProd","HRate","No",FALSE,0.884210467338562,1.19209289550781e-07,NA,NA,NA,NA,NA
"SWORDNATL","Swordfish Northern Atlantic","Xiphias gladius","SST","SProd","Yes",TRUE,0.926315724849701,0,0.0290152396654583,0.71873587157441,0.00675945841236646,0.114545362714147,0.0390601488416162
"SWORDNATL","Swordfish Northern Atlantic","Xiphias gladius","HRate","SProd","No",FALSE,0.799999952316284,9.5367431640625e-07,NA,NA,NA,NA,NA
"SWORDNATL","Swordfish Northern Atlantic","Xiphias gladius","SProd","SST","No",FALSE,0.852631509304047,1.19209289550781e-07,NA,NA,NA,NA,NA
"SWORDNATL","Swordfish Northern Atlantic","Xiphias gladius","SProd","HRate","No",FALSE,-0.263157874345779,0.111886657774448,NA,NA,NA,NA,NA
"SWORDNPAC","Swordfish North Pacific Ocean","Xiphias gladius","SST","SProd","No",FALSE,-0.778947293758392,1.84858106422325e-06,NA,NA,NA,NA,NA
"SWORDNPAC","Swordfish North Pacific Ocean","Xiphias gladius","HRate","SProd","Yes",TRUE,0.58947366476059,0.000316619873046875,0.341607271178039,7.12714452189194e-18,0.00526903604890149,0.00642725920333716,0.18870481103061
"SWORDNPAC","Swordfish North Pacific Ocean","Xiphias gladius","SProd","SST","No",FALSE,-0.96842098236084,2.89747048576317e-09,NA,NA,NA,NA,NA
"SWORDNPAC","Swordfish North Pacific Ocean","Xiphias gladius","SProd","HRate","No",FALSE,0.747368335723877,4.76837158203125e-06,NA,NA,NA,NA,NA
"SWORDSATL","Swordfish South Atlantic","Xiphias gladius","SST","SProd","No",FALSE,0.915789425373077,0,NA,NA,NA,NA,NA
"SWORDSATL","Swordfish South Atlantic","Xiphias gladius","HRate","SProd","Yes",TRUE,0.957894682884216,0,1.00719409391688,1.01589028964627e-10,-0.0543713970010822,6.85676162773191e-24,0.860450609322592
"SWORDSATL","Swordfish South Atlantic","Xiphias gladius","SProd","SST","No",FALSE,-0.873684167861938,8.63610551959937e-08,NA,NA,NA,NA,NA
"SWORDSATL","Swordfish South Atlantic","Xiphias gladius","SProd","HRate","Yes",TRUE,0.999999940395355,0,0.373315627502443,8.34970673806035e-26,0.00830240937614601,3.32055884391422e-24,0.874765942566212
"TANNERCRABBSAI","Tanner crab Bering Sea and Aleutian Islands","Chionoecetes bairdi","SST","SProd","No",FALSE,0.294736832380295,0.0743528604507446,NA,NA,NA,NA,NA
"TANNERCRABBSAI","Tanner crab Bering Sea and Aleutian Islands","Chionoecetes bairdi","HRate","SProd","Yes",TRUE,0.799999952316284,9.5367431640625e-07,-0.0131719884706326,0.0508602473361775,0.0019530102094536,0.000220763577085812,0.304901978881389
"TANNERCRABBSAI","Tanner crab Bering Sea and Aleutian Islands","Chionoecetes bairdi","SProd","SST","No",FALSE,-0.821052551269531,4.93393372380524e-07,NA,NA,NA,NA,NA
"TANNERCRABBSAI","Tanner crab Bering Sea and Aleutian Islands","Chionoecetes bairdi","SProd","HRate","Yes",TRUE,0.873684167861938,1.19209289550781e-07,-0.0994204146995817,8.11918863776043e-05,0.00433060062005166,0.0122438540629973,0.137241495566841
"TIGERFLATSE","Tiger flathead Southeast Australia","Neoplatycephalus richardsoni","SST","SProd","Yes",TRUE,0.96842098236084,0,0.0641659580977656,1.17899912753492e-25,0.00125085350074533,1.70679522369452e-22,0.63864125580586
"TIGERFLATSE","Tiger flathead Southeast Australia","Neoplatycephalus richardsoni","HRate","SProd","Yes",TRUE,0.926315724849701,0,0.11550861182675,3.61717737182975e-48,-0.00115215594068324,5.5320283357451e-23,0.647152349061194
"TIGERFLATSE","Tiger flathead Southeast Australia","Neoplatycephalus richardsoni","SProd","SST","Yes",TRUE,0.494736790657043,0.00255024433135986,0.143951814201833,1.0867058065586e-118,3.85018586728478e-05,0.208596441014794,0.0171313937453031
"TIGERFLATSE","Tiger flathead Southeast Australia","Neoplatycephalus richardsoni","SProd","HRate","Yes",TRUE,0.96842098236084,0,0.0553167202331007,1.46541746123358e-87,6.4664802251225e-06,0.807313688721359,0.000616214025433756
"TREVALLYTRE7","Trevally New Zealand Areas TRE 7","Pseudocaranx dentex","SST","SProd","No",FALSE,0.947368323802948,0,NA,NA,NA,NA,NA
"TREVALLYTRE7","Trevally New Zealand Areas TRE 7","Pseudocaranx dentex","HRate","SProd","Yes",TRUE,0.936842024326324,0,0.0681371443667564,5.08832929801913e-66,-1.88766055665945e-05,0.655243788084415,0.00346086211295399
"TREVALLYTRE7","Trevally New Zealand Areas TRE 7","Pseudocaranx dentex","SProd","SST","No",FALSE,-0.957894682884216,4.29490620845741e-09,NA,NA,NA,NA,NA
"TREVALLYTRE7","Trevally New Zealand Areas TRE 7","Pseudocaranx dentex","SProd","HRate","No",FALSE,0.326315760612488,0.047804594039917,NA,NA,NA,NA,NA
"VSNAPGM","Vermilion snapper Gulf of Mexico","Rhomboplites aurorubens","SST","SProd","No",FALSE,-0.936842024326324,9.32125487906887e-09,NA,NA,NA,NA,NA
"VSNAPGM","Vermilion snapper Gulf of Mexico","Rhomboplites aurorubens","HRate","SProd","Yes",TRUE,0.957894682884216,0,0.0620635651673836,1.6296451391691e-35,-1.95750765473204e-07,0.998804596716706,3.77239173988462e-08
"VSNAPGM","Vermilion snapper Gulf of Mexico","Rhomboplites aurorubens","SProd","SST","No",FALSE,-0.947368323802948,6.34022923051702e-09,NA,NA,NA,NA,NA
"VSNAPGM","Vermilion snapper Gulf of Mexico","Rhomboplites aurorubens","SProd","HRate","Yes",TRUE,0.957894682884216,0,0.176247150625202,5.88695701758897e-05,-0.00619043564841941,0.00432226351501391,0.124003967995828
"VSNAPSATLC","Vermilion snapper Southern Atlantic coast","Rhomboplites aurorubens","SST","SProd","No",FALSE,0.957894682884216,0,NA,NA,NA,NA,NA
"VSNAPSATLC","Vermilion snapper Southern Atlantic coast","Rhomboplites aurorubens","HRate","SProd","No",TRUE,-0.526315748691559,0.00131821655668318,NA,NA,NA,NA,NA
"VSNAPSATLC","Vermilion snapper Southern Atlantic coast","Rhomboplites aurorubens","SProd","SST","No",FALSE,-0.0210526306182146,0.922462046146393,NA,NA,NA,NA,NA
"VSNAPSATLC","Vermilion snapper Southern Atlantic coast","Rhomboplites aurorubens","SProd","HRate","No",FALSE,0.231578931212425,0.162984371185303,NA,NA,NA,NA,NA
"WHAKEGBGOM","White hake Gulf of Maine / Georges Bank","Urophycis tenuis","SST","SProd","No",FALSE,0.989473581314087,0,NA,NA,NA,NA,NA
"WHAKEGBGOM","White hake Gulf of Maine / Georges Bank","Urophycis tenuis","HRate","SProd","No",FALSE,-0.947368323802948,6.34022923051702e-09,NA,NA,NA,NA,NA
"WHAKEGBGOM","White hake Gulf of Maine / Georges Bank","Urophycis tenuis","SProd","SST","No",FALSE,-0.294736832380295,0.0743529051542282,NA,NA,NA,NA,NA
"WHAKEGBGOM","White hake Gulf of Maine / Georges Bank","Urophycis tenuis","SProd","HRate","No",FALSE,0.957894682884216,0,NA,NA,NA,NA,NA
"WMARLINATL","White marlin Atlantic Ocean","Tetrapturus albidus","SST","SProd","No",FALSE,-0.842105209827423,2.48748364128915e-07,NA,NA,NA,NA,NA
"WMARLINATL","White marlin Atlantic Ocean","Tetrapturus albidus","HRate","SProd","No",FALSE,0.389473646879196,0.0178636312484741,NA,NA,NA,NA,NA
"WMARLINATL","White marlin Atlantic Ocean","Tetrapturus albidus","SProd","SST","No",FALSE,0.347368389368057,0.0349550247192383,NA,NA,NA,NA,NA
"WMARLINATL","White marlin Atlantic Ocean","Tetrapturus albidus","SProd","HRate","No",FALSE,0.873684167861938,1.19209289550781e-07,NA,NA,NA,NA,NA
"WPOLLEBS","Walleye pollock Eastern Bering Sea","Theragra chalcogramma","SST","SProd","No",FALSE,0.8315789103508,3.57627868652344e-07,NA,NA,NA,NA,NA
"WPOLLEBS","Walleye pollock Eastern Bering Sea","Theragra chalcogramma","HRate","SProd","No",FALSE,-0.642105221748352,8.64568137330934e-05,NA,NA,NA,NA,NA
"WPOLLEBS","Walleye pollock Eastern Bering Sea","Theragra chalcogramma","SProd","SST","No",FALSE,0.757894694805145,3.45706939697266e-06,NA,NA,NA,NA,NA
"WPOLLEBS","Walleye pollock Eastern Bering Sea","Theragra chalcogramma","SProd","HRate","No",FALSE,0.768420994281769,2.50339508056641e-06,NA,NA,NA,NA,NA
"WPOLLGA","Walleye pollock Gulf of Alaska","Theragra chalcogramma","SST","SProd","No",FALSE,-0.778947293758392,1.84858106422325e-06,NA,NA,NA,NA,NA
"WPOLLGA","Walleye pollock Gulf of Alaska","Theragra chalcogramma","HRate","SProd","No",FALSE,-0.894736766815186,4.17973851085662e-08,NA,NA,NA,NA,NA
"WPOLLGA","Walleye pollock Gulf of Alaska","Theragra chalcogramma","SProd","SST","No",TRUE,-0.105263151228428,0.537603199481964,NA,NA,NA,NA,NA
"WPOLLGA","Walleye pollock Gulf of Alaska","Theragra chalcogramma","SProd","HRate","No",FALSE,-0.8315789103508,3.51044434410142e-07,NA,NA,NA,NA,NA
"WROCKPCOAST","Widow rockfish Pacific Coast","Sebastes entomelas","SST","SProd","No",FALSE,-0.821052551269531,4.93393372380524e-07,NA,NA,NA,NA,NA
"WROCKPCOAST","Widow rockfish Pacific Coast","Sebastes entomelas","HRate","SProd","Yes",TRUE,0.915789425373077,0,0.130231311695448,7.3467505766685e-34,0.00157062507602627,3.34250780754246e-12,0.418121492684659
