"time","strength","rho","var_cause","var_consequence","id_timeseries","theta","Observations","Predictions","Pred_Variance","stocklong","assessid","scientificname","commonname","areaid","region"
2003,-0.0461571318187248,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,1.56780985339815,2.0099902828997,3.89256580005162,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2004,-0.000930380709634115,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.977489815628249,1.55759684948762,2.65701428918697,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2005,-0.0361095597044008,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.671397944192003,1.03305155383322,1.31799756276528,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2006,-0.00379038535616807,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.933762405423071,0.656652593172491,0.906561873252029,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2007,-0.00345275749837249,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.671397944192003,0.980177900650142,1.22500117917637,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2008,-0.005398655757806,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.540215713576469,0.732313883804298,0.960973394007507,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2009,-0.0014928443014965,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.452760893166113,0.593162235167183,0.93462262253592,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2010,0.017040762107735,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.430897188063524,0.501340959644229,0.863268302905295,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2011,0.0192974748416098,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.387169777858347,0.477490467618451,0.86332570446475,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2012,0.0199731166310627,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,0.387169777858347,0.435406374857163,0.853787062168929,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
2013,0.0175782189971083,0.963982929620135,"R","UdivUmsypref","PAUAPAU5D",0.8,NA,0.442684212552847,0.849332883605504,"Paua New Zealand Area PAU 5D (Otago)","NZMFishSHELLFISHWG-PAUAPAU5D-1965-2012-FU","Haliotis iris","Paua","New Zealand-MFish-PAU5D","New Zealand"
1966,NA,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.43324406380175,NA,NA,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1967,-0.141926557403773,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.40234343084724,-1.41044372524056,0.261084603914072,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1968,-0.144037928979921,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.38689311436998,-1.39250593463518,0.243580051415395,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1969,-0.14773830724892,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.37144279789273,-1.35450566121548,0.219482967172713,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1970,-0.144579166915163,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.34054216493822,-1.33953416476378,0.210909343493603,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1971,-0.143538436081616,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.32509184846097,-1.32174153801496,0.202456521408478,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1972,-0.140250284169551,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.29419121550646,-1.28582972852951,0.190083378710513,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1973,-0.144401632001989,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.26329058255195,-1.26402450108827,0.184331852989727,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1974,-0.138914479881856,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.2478402660747,-1.22599778308627,0.177684235689024,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1975,-0.153719075558038,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.15513836721117,-1.19738846242706,0.175699497747512,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1976,-0.130173450682068,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.23238994959744,-1.15754900259125,0.182493888401644,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1977,-0.137307902758295,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.06243646834765,-1.05861224463115,0.185138104909593,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1978,-0.144614738410318,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.10878741777941,-1.16350678657203,0.205744349405001,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1979,-0.148060806298336,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-0.907933303575108,-0.969076212295282,0.222518120585977,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1980,-0.128631438494813,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-1.00063520243863,-0.988178559220126,0.25380207637517,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1981,-0.0208501913325596,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-0.444423809257485,-0.869924338213657,0.489583798144852,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1982,-0.113112337329253,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-0.521675391643756,-0.467414757087819,0.367159379069802,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1983,0.177907740690435,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-0.27447032800769,-0.386071912636858,0.282565103677244,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1984,0.250747216214446,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-0.259020011530436,-0.299985739528123,0.272496828992801,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1985,0.121072115374582,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-0.444423809257485,-0.166557189878695,0.275687755978487,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1986,0.250539632474884,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-0.336271593916707,-0.315181060763842,0.300074006054339,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1987,0.224643989768552,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,-0.181768429144166,-0.280675937920727,0.255552517061185,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1988,0.0558680548134008,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.0345360015373915,-0.126750514999393,0.357920491479356,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1989,0.0654095300405414,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.14268821687817,0.13875583286607,0.498985787157718,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1990,0.0498034163709804,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.358992647559727,0.248243036860053,0.56752885159569,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1991,0.107680347431593,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.467144862900506,0.591873304918308,1.11679580218505,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1992,0.099373999990146,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.389893280514236,0.554071011427488,0.281182175122218,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1993,0.0239038120340073,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.358992647559727,0.390266139640256,0.240014789068597,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1994,0.00668342776547797,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.40534359699149,0.356069320877745,0.216752303405517,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1995,0.0212714361356634,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.436244229945998,0.43347498692666,0.216217992352107,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1996,0.0787768246429882,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.575297078241285,0.496353131387953,0.38288097908812,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1997,0.0127995638230834,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.637098344150301,0.565270716665164,0.245785774081394,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1998,-0.236684677145905,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.637098344150301,0.709618517505056,0.244758095092096,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1999,-0.32704040811902,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.853402774831858,0.945113454834794,0.359407736631444,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2000,-0.209798643979754,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,1.34781290210399,1.12483994792775,0.479910352948251,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2001,-0.108414890511935,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,1.61046828221731,1.17228506159774,0.385140964679651,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2002,-0.229089543444908,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,1.51776638335378,1.69696098548326,0.899489875020134,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2003,-0.189116488110528,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,1.81132239642161,1.49519126741001,0.661276017460465,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2004,-0.0031321718180203,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,1.56411733278555,1.77291051889419,1.99145555645108,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2005,-0.193823970447485,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,1.23966068676321,1.41260128744135,0.554150409114609,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2006,-0.248047089678629,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,1.14695878789969,1.06557152538504,0.296680599096347,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2007,-0.0305013534038313,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.868853091309112,1.04686502877477,0.33947942073937,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2008,-0.150142580678619,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.884303407786367,0.730103787527132,0.219568305507308,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2009,-0.113034873857615,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.791601508922842,0.816738141525261,0.201518844240549,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2010,-0.157493610600181,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.791601508922842,0.714251067150505,0.19722810450005,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2011,-0.315412327218412,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.807051825400096,0.935746581546593,0.252491053985204,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2012,-0.234161037539962,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,1.0079059396044,0.861602943088534,0.230220028559345,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2013,-0.148598763392818,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.74525055949108,1.08988299334215,0.297357275087796,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2014,-0.111533501819531,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.575297078241285,0.692186230074103,0.206194273948158,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2015,-0.0954524550193835,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,0.436244229945998,0.529551836564401,0.248976267516742,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
2016,-0.105405914831591,0.987992985569116,"R","UdivUmsypref","PAUAPAU7",3.2,NA,0.385988651037932,0.284802636417383,"Paua New Zealand Area PAU 7 (Marlborough)","NIWA-PAUAPAU7-1965-2015-FU","Haliotis iris","Paua","New Zealand-MFish-PAU7","New Zealand"
1981,NA,0.947578434456987,"sst.z","R","PCEELCSCH",0,1.40848889265099,NA,NA,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1982,-0.0242237541875444,0.947578434456987,"sst.z","R","PCEELCSCH",0,2.77483191726662,1.84027190439038,4.44533433732321,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1983,-0.0145483934726426,0.947578434456987,"sst.z","R","PCEELCSCH",0,3.09715274528931,2.67960288195957,8.36243572047233,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1984,-0.0129584893913404,0.947578434456987,"sst.z","R","PCEELCSCH",0,2.00775528649901,2.95949425815753,9.96479089942829,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1985,-0.00561875232980608,0.947578434456987,"sst.z","R","PCEELCSCH",0,1.36076663413307,0.50197753499906,1.22350838051834,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1986,-0.0195360035865773,0.947578434456987,"sst.z","R","PCEELCSCH",0,1.20469137881625,1.56251968721373,3.49322321305795,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1987,-0.0257555771656545,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.937524964326569,1.11123420634306,2.25462265160845,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1988,-0.0369447051432679,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.692655014882143,0.403935257605591,1.14896053407861,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1989,-0.0198636591828238,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.642585760043666,0.466019809688374,1.20615059415366,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1990,-0.0140168205058138,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.28114832667841,0.620225778569488,1.3768145024989,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1991,-0.0189314194819431,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.0175024066695548,-0.177949167173637,1.01158504504197,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1992,-0.0225447672013826,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.122143874403385,-0.0354357335207192,0.982065081511023,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1993,-0.00465363001220012,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.133287558483533,-0.217827110441226,1.0252970716203,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1994,-0.0171369940782005,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.43057375908699,0.316814510429738,1.08582911506737,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1995,-0.0199676572087064,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.291318644067476,0.42100162541022,1.16526654218616,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1996,-0.0211785493891758,0.947578434456987,"sst.z","R","PCEELCSCH",0,0.181400983054882,-0.0129557353515674,0.980291692766247,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1997,-0.0204628391963065,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.035696176596327,0.198582620900911,1.0214527096491,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1998,-0.0206069476197159,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.231279203309128,-0.235307899418669,1.03656218556241,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
1999,-0.0134873080535017,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.419821241060268,-0.334639535726816,1.09385981577891,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2000,-0.0209600194947497,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.585284481659297,-0.504637315350507,1.23925603907041,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2001,-0.0204187938561528,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.473802156433001,-0.643962638344544,1.40204226622847,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2002,-0.0167020479274921,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.54851487263729,-0.31831694988002,1.08181899008303,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2003,-0.0201189682347497,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.615404267773068,-0.691521984971029,1.46754327802133,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2004,-0.0212396584955254,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.511745263615284,-0.582374617664194,1.32553932266083,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2005,-0.0191947752862316,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.462067174830233,-0.405570227178542,1.14741251134653,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2006,-0.0204569756102766,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.499227949905665,-0.480312113434784,1.2149789128803,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2007,-0.0174689078185344,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.614621935666217,-0.531780479780764,1.26795037363407,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2008,-0.0273249072448883,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.726104260892513,-0.602866258055567,1.35007062591598,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
2009,-0.0209453419980832,0.947578434456987,"sst.z","R","PCEELCSCH",0,-0.770697190983032,-0.708467976070322,1.4918373765493,"Pink cusk eel Central-Southern Chile","IFOPCH-PCEELCSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-CS","South America"
