"id_timeseries","variable","E_opti","rho_opti","method_opti","stocklong","assessid","scientificname","commonname","areaid","region"
"PCEELSCH","R",5,0.959239355812313,"positive_range_top_20_percent","Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCEELSCH","UdivUmsypref",8,0.632091733231666,"positive_range_top_20_percent","Pink cusk eel Southern Chile","IFOPCH-PCEELSCH-1978-2020-Quiroz","Genypterus blacodes","Pink cusk eel","Chile-SUBPESCA-CH-S","South America"
"PCODBS","sst.z",8,0.467182815820563,"positive_range_top_20_percent","Pacific cod Bering Sea","AFSC-PCODBS-1977-2021-SISIMP2022","Gadus macrocephalus","Pacific cod","USA-NMFS-BS","US Alaska"
"PCODBS","R",9,-0.159874709016577,"max_rho","Pacific cod Bering Sea","AFSC-PCODBS-1977-2021-SISIMP2022","Gadus macrocephalus","Pacific cod","USA-NMFS-BS","US Alaska"
"PCODBS","UdivUmsypref",2,0.861442544761565,"positive_range_top_20_percent","Pacific cod Bering Sea","AFSC-PCODBS-1977-2021-SISIMP2022","Gadus macrocephalus","Pacific cod","USA-NMFS-BS","US Alaska"
"PCODGA","sst.z",8,0.346894279072069,"positive_range_top_20_percent","Pacific cod Gulf of Alaska","AFSC-PCODGA-1977-2014-HIVELY","Gadus macrocephalus","Pacific cod","USA-NMFS-GA","US Alaska"
"PCODGA","R",2,0.568362419476846,"positive_range_top_20_percent","Pacific cod Gulf of Alaska","AFSC-PCODGA-1977-2014-HIVELY","Gadus macrocephalus","Pacific cod","USA-NMFS-GA","US Alaska"
"PCODGA","UdivUmsypref",4,0.853890212232614,"positive_range_top_20_percent","Pacific cod Gulf of Alaska","AFSC-PCODGA-1977-2014-HIVELY","Gadus macrocephalus","Pacific cod","USA-NMFS-GA","US Alaska"
"PCODWCVANI","sst.z",9,0.528050745003529,"positive_range_top_20_percent","Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PCODWCVANI","R",2,0.108858813732436,"positive_range_top_20_percent","Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PCODWCVANI","UdivUmsypref",6,0.455983603228015,"positive_range_top_20_percent","Pacific cod West Coast of Vancouver Island","DFO-PAC-PCODWCVANI-1956-2002-COLLIE","Gadus macrocephalus","Pacific cod","Canada-DFO-WCVANI","Canada West Coast"
"PERCHEBSAI","sst.z",10,0.310182995571722,"positive_range_top_20_percent","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHEBSAI","R",4,0.451143158815257,"positive_range_top_20_percent","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHEBSAI","UdivUmsypref",6,0.877296659698314,"positive_range_top_20_percent","Pacific ocean perch Eastern Bering Sea and Aleutian Islands","AFSC-PERCHEBSAI-1960-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-EBSAI","US Alaska"
"PERCHHG","sst.z",4,0.246082339476718,"positive_range_top_20_percent","Pacific Ocean perch Haida Gwaii","DFO-PAC-PERCHHG-1939-2017-ASHBROOK","Sebastes alutus","Pacific ocean perch","Canada-DFO-HG","Canada West Coast"
"PERCHHG","R",2,0.422189901006381,"positive_range_top_20_percent","Pacific Ocean perch Haida Gwaii","DFO-PAC-PERCHHG-1939-2017-ASHBROOK","Sebastes alutus","Pacific ocean perch","Canada-DFO-HG","Canada West Coast"
"PERCHHG","UdivUmsypref",2,0.791587389949122,"positive_range_top_20_percent","Pacific Ocean perch Haida Gwaii","DFO-PAC-PERCHHG-1939-2017-ASHBROOK","Sebastes alutus","Pacific ocean perch","Canada-DFO-HG","Canada West Coast"
"PERCHWCVANI","sst.z",2,0.329287063328393,"positive_range_top_20_percent","Pacific ocean perch West Coast of Vancouver Island","DFO-PERCHWCVANI-1939-2013-WATSON","Sebastes alutus","Pacific ocean perch","Canada-DFO-WCVANI","Canada West Coast"
"PERCHWCVANI","R",2,0.366531253612715,"positive_range_top_20_percent","Pacific ocean perch West Coast of Vancouver Island","DFO-PERCHWCVANI-1939-2013-WATSON","Sebastes alutus","Pacific ocean perch","Canada-DFO-WCVANI","Canada West Coast"
"PERCHWCVANI","UdivUmsypref",4,0.777089097485918,"positive_range_top_20_percent","Pacific ocean perch West Coast of Vancouver Island","DFO-PERCHWCVANI-1939-2013-WATSON","Sebastes alutus","Pacific ocean perch","Canada-DFO-WCVANI","Canada West Coast"
"PHAKEPCOAST","sst.z",2,0.450208688937967,"positive_range_top_20_percent","Pacific hake Pacific Coast","PFMC-PHAKEPCOAST-1966-2016-WATSON","Merluccius productus","Pacific hake","USA-NMFS-PCOAST","US West Coast"
"PHAKEPCOAST","R",5,0.15585785159194,"positive_range_top_20_percent","Pacific hake Pacific Coast","PFMC-PHAKEPCOAST-1966-2016-WATSON","Merluccius productus","Pacific hake","USA-NMFS-PCOAST","US West Coast"
"PHAKEPCOAST","UdivUmsypref",7,0.812028652225159,"positive_range_top_20_percent","Pacific hake Pacific Coast","PFMC-PHAKEPCOAST-1966-2016-WATSON","Merluccius productus","Pacific hake","USA-NMFS-PCOAST","US West Coast"
"PILCHPJPN","sst.z",4,0.623356504123572,"positive_range_top_20_percent","Japanese sardine Pacific Coast of Japan","FAJ-PILCHPJPN-1976-2009-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-PJPN","Japan"
"PILCHPJPN","R",5,0.806650277741981,"positive_range_top_20_percent","Japanese sardine Pacific Coast of Japan","FAJ-PILCHPJPN-1976-2009-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-PJPN","Japan"
"PILCHPJPN","UdivUmsypref",5,0.645281817461647,"positive_range_top_20_percent","Japanese sardine Pacific Coast of Japan","FAJ-PILCHPJPN-1976-2009-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-PJPN","Japan"
"PILCHTSST","sst.z",6,0.62987211223631,"positive_range_top_20_percent","Japanese sardine Tsushima Strait","FAJ-PILCHTSST-1960-2010-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-TSST","Japan"
"PILCHTSST","R",2,0.866183044534575,"positive_range_top_20_percent","Japanese sardine Tsushima Strait","FAJ-PILCHTSST-1960-2010-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-TSST","Japan"
"PILCHTSST","UdivUmsypref",6,0.644785200534742,"positive_range_top_20_percent","Japanese sardine Tsushima Strait","FAJ-PILCHTSST-1960-2010-ONO","Sardinops melanostictus","Japanese sardine","Japan-FAJ-TSST","Japan"
"PLAIC7d","sst.z",3,0.256654046821493,"positive_range_top_20_percent","European plaice Eastern English Channel","WGNSSK-PLAIC7d-1979-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIId","European Union"
"PLAIC7d","R",6,0.509989602198855,"positive_range_top_20_percent","European plaice Eastern English Channel","WGNSSK-PLAIC7d-1979-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIId","European Union"
"PLAIC7d","UdivUmsypref",4,0.965260269881323,"positive_range_top_20_percent","European plaice Eastern English Channel","WGNSSK-PLAIC7d-1979-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIId","European Union"
"PLAICIS","sst.z",9,0.457181021897201,"positive_range_top_20_percent","European plaice Irish Sea","WGNSDS-PLAICIS-1992-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIIa","European Union"
"PLAICIS","R",2,0.644908448110086,"positive_range_top_20_percent","European plaice Irish Sea","WGNSDS-PLAICIS-1992-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIIa","European Union"
"PLAICIS","UdivUmsypref",2,0.970210522212026,"positive_range_top_20_percent","European plaice Irish Sea","WGNSDS-PLAICIS-1992-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-VIIa","European Union"
"PLAICNS","sst.z",7,0.716521610221417,"positive_range_top_20_percent","European plaice North Sea","WGNSSK-PLAICNS-1956-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-IV","European Union"
"PLAICNS","R",3,0.281723072994812,"positive_range_top_20_percent","European plaice North Sea","WGNSSK-PLAICNS-1956-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-IV","European Union"
"PLAICNS","UdivUmsypref",2,0.935792500487393,"positive_range_top_20_percent","European plaice North Sea","WGNSSK-PLAICNS-1956-2010-NEUBAUER","Pleuronectes platessa","European plaice","multinational-ICES-IV","European Union"
"POLL5YZ","sst.z",2,0.52542358936901,"positive_range_top_20_percent","Pollock Gulf of Maine / Georges Bank","NEFSC-POLL5YZ-1960-2009-CHING","Pollachius virens","Pollock","USA-NMFS-5YZ","US East Coast"
"POLL5YZ","R",5,0.672254747162379,"positive_range_top_20_percent","Pollock Gulf of Maine / Georges Bank","NEFSC-POLL5YZ-1960-2009-CHING","Pollachius virens","Pollock","USA-NMFS-5YZ","US East Coast"
"POLL5YZ","UdivUmsypref",4,0.935077374015295,"positive_range_top_20_percent","Pollock Gulf of Maine / Georges Bank","NEFSC-POLL5YZ-1960-2009-CHING","Pollachius virens","Pollock","USA-NMFS-5YZ","US East Coast"
"POLLFAPL","sst.z",8,0.746914492626003,"positive_range_top_20_percent","Saithe Faroe Plateau","NWWG-POLLFAPL-1958-2012-CHING","Pollachius virens","Saithe","multinational-ICES-Vb1","Europe non EU"
"POLLFAPL","R",6,0.439145661885636,"positive_range_top_20_percent","Saithe Faroe Plateau","NWWG-POLLFAPL-1958-2012-CHING","Pollachius virens","Saithe","multinational-ICES-Vb1","Europe non EU"
"POLLFAPL","UdivUmsypref",2,0.886950305917231,"positive_range_top_20_percent","Saithe Faroe Plateau","NWWG-POLLFAPL-1958-2012-CHING","Pollachius virens","Saithe","multinational-ICES-Vb1","Europe non EU"
"POLLNEAR","sst.z",3,0.604816407810063,"positive_range_top_20_percent","Saithe North-East Arctic","AFWG-POLLNEAR-1957-2012-CHING","Pollachius virens","Saithe","multinational-ICES-I-II","Europe non EU"
"POLLNEAR","R",7,0.117160207797734,"positive_range_top_20_percent","Saithe North-East Arctic","AFWG-POLLNEAR-1957-2012-CHING","Pollachius virens","Saithe","multinational-ICES-I-II","Europe non EU"
"POLLNEAR","UdivUmsypref",3,0.916041626900714,"positive_range_top_20_percent","Saithe North-East Arctic","AFWG-POLLNEAR-1957-2012-CHING","Pollachius virens","Saithe","multinational-ICES-I-II","Europe non EU"
"POPERCHGA","sst.z",10,-0.0372437577099468,"max_rho","Pacific ocean perch Gulf of Alaska","AFSC-POPERCHGA-1959-2010-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-GA","US Alaska"
"POPERCHGA","R",5,0.580816562097381,"positive_range_top_20_percent","Pacific ocean perch Gulf of Alaska","AFSC-POPERCHGA-1959-2010-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-GA","US Alaska"
"POPERCHGA","UdivUmsypref",5,0.884372080954293,"positive_range_top_20_percent","Pacific ocean perch Gulf of Alaska","AFSC-POPERCHGA-1959-2010-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-GA","US Alaska"
"POPERCHPCOAST","sst.z",5,0.40754705712332,"positive_range_top_20_percent","Pacific ocean perch Pacific Coast","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-PCOAST","US West Coast"
"POPERCHPCOAST","R",3,0.0607812003219451,"positive_range_top_20_percent","Pacific ocean perch Pacific Coast","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-PCOAST","US West Coast"
"POPERCHPCOAST","UdivUmsypref",3,0.933463848545918,"positive_range_top_20_percent","Pacific ocean perch Pacific Coast","NWFSC-POPERCHPCOAST-1940-2011-STACHURA","Sebastes alutus","Pacific ocean perch","USA-NMFS-PCOAST","US West Coast"
"PSOLEPCOAST","sst.z",5,0.499958856676727,"positive_range_top_20_percent","Petrale sole Pacific Coast","PFMC-PSOLEPCOAST-1930-2011-CHING","Eopsetta jordani","Petrale sole","USA-NMFS-PCOAST","US West Coast"
"PSOLEPCOAST","R",5,0.570592513480247,"positive_range_top_20_percent","Petrale sole Pacific Coast","PFMC-PSOLEPCOAST-1930-2011-CHING","Eopsetta jordani","Petrale sole","USA-NMFS-PCOAST","US West Coast"
"PSOLEPCOAST","UdivUmsypref",2,0.99060932236162,"positive_range_top_20_percent","Petrale sole Pacific Coast","PFMC-PSOLEPCOAST-1930-2011-CHING","Eopsetta jordani","Petrale sole","USA-NMFS-PCOAST","US West Coast"
"REDFEAUS","sst.z",2,0.41202618417183,"positive_range_top_20_percent","Redfish Eastern Australia","CSIRO-REDFEAUS-1975-2016-MOESENEDER","Centroberyx affinis","Redfish","Australia-AFMA-EAUS","Australia"
"REDFEAUS","R",2,0.856366841182962,"positive_range_top_20_percent","Redfish Eastern Australia","CSIRO-REDFEAUS-1975-2016-MOESENEDER","Centroberyx affinis","Redfish","Australia-AFMA-EAUS","Australia"
"REDFEAUS","UdivUmsypref",2,0.814141802526767,"positive_range_top_20_percent","Redfish Eastern Australia","CSIRO-REDFEAUS-1975-2016-MOESENEDER","Centroberyx affinis","Redfish","Australia-AFMA-EAUS","Australia"
"RHERRTSST","sst.z",4,0.578206172823036,"positive_range_top_20_percent","Round herring Tsushima Strait","FAJ-RHERRTSST-1975-2014-KUROTA","Etrumeus teres","Round herring","Japan-FAJ-TSST","Japan"
"RHERRTSST","R",2,0.50167548495497,"positive_range_top_20_percent","Round herring Tsushima Strait","FAJ-RHERRTSST-1975-2014-KUROTA","Etrumeus teres","Round herring","Japan-FAJ-TSST","Japan"
"RHERRTSST","UdivUmsypref",2,0.3197422904541,"positive_range_top_20_percent","Round herring Tsushima Strait","FAJ-RHERRTSST-1975-2014-KUROTA","Etrumeus teres","Round herring","Japan-FAJ-TSST","Japan"
"RPORGYSATLC","sst.z",6,0.0889785736338564,"positive_range_top_20_percent","Red porgy Southern Atlantic coast","SEFSC-RPORGYSATLC-1972-2012-HIVELY","Pagrus pagrus","Red porgy","USA-NMFS-SATLC","US Southeast and Gulf"
"RPORGYSATLC","R",5,0.693012347975688,"positive_range_top_20_percent","Red porgy Southern Atlantic coast","SEFSC-RPORGYSATLC-1972-2012-HIVELY","Pagrus pagrus","Red porgy","USA-NMFS-SATLC","US Southeast and Gulf"
"RPORGYSATLC","UdivUmsypref",2,0.783530585810681,"positive_range_top_20_percent","Red porgy Southern Atlantic coast","SEFSC-RPORGYSATLC-1972-2012-HIVELY","Pagrus pagrus","Red porgy","USA-NMFS-SATLC","US Southeast and Gulf"
"RROCKLOBSTERCRA1","sst.z",3,0.362909016026501,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA1","NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA1","New Zealand"
"RROCKLOBSTERCRA1","R",5,0.644293600133094,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA1","NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA1","New Zealand"
"RROCKLOBSTERCRA1","UdivUmsypref",8,0.731363266855657,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA1","NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA1","New Zealand"
"RROCKLOBSTERCRA2","sst.z",9,0.453077120943389,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA2","NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA2","New Zealand"
"RROCKLOBSTERCRA2","R",6,0.263402486171163,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA2","NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA2","New Zealand"
"RROCKLOBSTERCRA2","UdivUmsypref",2,0.86674013484187,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA2","NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA2","New Zealand"
"RROCKLOBSTERCRA4","sst.z",3,0.415398447060697,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA4","NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA4","New Zealand"
"RROCKLOBSTERCRA4","R",7,0.45690929366695,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA4","NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA4","New Zealand"
"RROCKLOBSTERCRA4","UdivUmsypref",2,0.783557881505249,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA4","NZMFishLOBSTERWG-RROCKLOBSTERCRA4-1945-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA4","New Zealand"
"RROCKLOBSTERCRA7","sst.z",7,0.412409623176865,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA7","NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA7","New Zealand"
"RROCKLOBSTERCRA7","R",2,0.690482242327408,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA7","NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA7","New Zealand"
"RROCKLOBSTERCRA7","UdivUmsypref",9,0.780722908763455,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA7","NZMFishLOBSTERWG-RROCKLOBSTERCRA7-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA7","New Zealand"
"RROCKLOBSTERCRA8","sst.z",8,0.468166332015195,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA8","NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA8","New Zealand"
"RROCKLOBSTERCRA8","R",3,0.298208674338266,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA8","NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA8","New Zealand"
"RROCKLOBSTERCRA8","UdivUmsypref",2,0.611507722859897,"positive_range_top_20_percent","Red rock lobster New Zealand Area CRA8","NZMFishLOBSTERWG-RROCKLOBSTERCRA8-1976-2005-JENSEN","Jasus edwardsii","Red rock lobster","New Zealand-MFish-CRA8","New Zealand"
"RSNAPGM","sst.z",9,0.145036513433169,"positive_range_top_20_percent","Red snapper Gulf of Mexico","SEFSC-RSNAPGM-1872-2011-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-GM","US Southeast and Gulf"
"RSNAPGM","R",2,0.38874893317643,"positive_range_top_20_percent","Red snapper Gulf of Mexico","SEFSC-RSNAPGM-1872-2011-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-GM","US Southeast and Gulf"
"RSNAPGM","UdivUmsypref",3,0.545278756029131,"positive_range_top_20_percent","Red snapper Gulf of Mexico","SEFSC-RSNAPGM-1872-2011-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-GM","US Southeast and Gulf"
"RSNAPSATLC","sst.z",3,0.156463778879436,"positive_range_top_20_percent","Red snapper Southern Atlantic coast","SEFSC-RSNAPSATLC-1954-2010-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"RSNAPSATLC","R",3,0.50192831945606,"positive_range_top_20_percent","Red snapper Southern Atlantic coast","SEFSC-RSNAPSATLC-1954-2010-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"RSNAPSATLC","UdivUmsypref",2,0.719859961469856,"positive_range_top_20_percent","Red snapper Southern Atlantic coast","SEFSC-RSNAPSATLC-1954-2010-HIVELY","Lutjanus campechanus","Red snapper","USA-NMFS-SATLC","US Southeast and Gulf"
"RSOLE5AB","sst.z",2,0.398121596006182,"positive_range_top_20_percent","Rock sole Queen Charlotte Sound","DFO-PAC-RSOLE5AB-1944-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-5AB","Canada West Coast"
"RSOLE5AB","R",2,0.585717735582636,"positive_range_top_20_percent","Rock sole Queen Charlotte Sound","DFO-PAC-RSOLE5AB-1944-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-5AB","Canada West Coast"
"RSOLE5AB","UdivUmsypref",3,0.770538277299568,"positive_range_top_20_percent","Rock sole Queen Charlotte Sound","DFO-PAC-RSOLE5AB-1944-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-5AB","Canada West Coast"
"RSOLEGA","sst.z",7,0.364707145899511,"positive_range_top_20_percent","Rock sole Gulf of Alaska","AFSC-RSOLEGA-1977-2017-SISIMP2021-2","Lepidopsetta bilineata","Rock sole","USA-NMFS-GA","US Alaska"
"RSOLEGA","R",8,0.366287431495186,"positive_range_top_20_percent","Rock sole Gulf of Alaska","AFSC-RSOLEGA-1977-2017-SISIMP2021-2","Lepidopsetta bilineata","Rock sole","USA-NMFS-GA","US Alaska"
"RSOLEGA","UdivUmsypref",2,0.237049745694546,"positive_range_top_20_percent","Rock sole Gulf of Alaska","AFSC-RSOLEGA-1977-2017-SISIMP2021-2","Lepidopsetta bilineata","Rock sole","USA-NMFS-GA","US Alaska"
"RSOLEHSTR","sst.z",2,0.140951250578297,"positive_range_top_20_percent","Rock sole Hecate Strait","DFO-PAC-RSOLEHSTR-1945-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-HS","Canada West Coast"
"RSOLEHSTR","R",2,0.646406487883691,"positive_range_top_20_percent","Rock sole Hecate Strait","DFO-PAC-RSOLEHSTR-1945-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-HS","Canada West Coast"
"RSOLEHSTR","UdivUmsypref",6,0.7948390151584,"positive_range_top_20_percent","Rock sole Hecate Strait","DFO-PAC-RSOLEHSTR-1945-2014-OSGOOD","Lepidopsetta bilineata","Rock sole","Canada-DFO-HS","Canada West Coast"
"RSROCKBCWN","sst.z",3,0.257327344481847,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters North","DFO-PAC-RSROCKBCWN-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWN","Canada West Coast"
"RSROCKBCWN","R",5,0.140656382293465,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters North","DFO-PAC-RSROCKBCWN-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWN","Canada West Coast"
"RSROCKBCWN","UdivUmsypref",2,0.839555492567734,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters North","DFO-PAC-RSROCKBCWN-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWN","Canada West Coast"
"RSROCKBCWS","sst.z",4,0.292674222831614,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters South","DFO-PAC-RSROCKBCWS-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWS","Canada West Coast"
"RSROCKBCWS","R",8,0.435146664223116,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters South","DFO-PAC-RSROCKBCWS-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWS","Canada West Coast"
"RSROCKBCWS","UdivUmsypref",4,0.884485524464518,"positive_range_top_20_percent","Redstripe rockfish British Columbia Waters South","DFO-PAC-RSROCKBCWS-1939-2018-ASHBROOK","Sebastes proriger","Redstripe rockfish","Canada-DFO-BCWS","Canada West Coast"
"SABLEFEBSAIGA","sst.z",10,0.179153114030334,"positive_range_top_20_percent","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","AFSC-SABLEFEBSAIGA-1958-2010-STACHURA","Anoplopoma fimbria","Sablefish","USA-NMFS-EBSAIGA","US Alaska"
"SABLEFEBSAIGA","R",3,-0.0365237608386292,"max_rho","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","AFSC-SABLEFEBSAIGA-1958-2010-STACHURA","Anoplopoma fimbria","Sablefish","USA-NMFS-EBSAIGA","US Alaska"
"SABLEFEBSAIGA","UdivUmsypref",9,0.804326376170145,"positive_range_top_20_percent","Sablefish Eastern Bering Sea / Aleutian Islands / Gulf of Alaska","AFSC-SABLEFEBSAIGA-1958-2010-STACHURA","Anoplopoma fimbria","Sablefish","USA-NMFS-EBSAIGA","US Alaska"
"SABLEFPCAN","sst.z",2,0.5538634667555,"positive_range_top_20_percent","Sablefish Pacific Coast of Canada","DFO-PAC-SABLEFPCAN-1913-2010-HIVELY","Anoplopoma fimbria","Sablefish","Canada-DFO-PCOAST","Canada West Coast"
"SABLEFPCAN","R",4,0.150791739199965,"positive_range_top_20_percent","Sablefish Pacific Coast of Canada","DFO-PAC-SABLEFPCAN-1913-2010-HIVELY","Anoplopoma fimbria","Sablefish","Canada-DFO-PCOAST","Canada West Coast"
"SABLEFPCAN","UdivUmsypref",3,0.834924972488872,"positive_range_top_20_percent","Sablefish Pacific Coast of Canada","DFO-PAC-SABLEFPCAN-1913-2010-HIVELY","Anoplopoma fimbria","Sablefish","Canada-DFO-PCOAST","Canada West Coast"
"SABLEFPCOAST","sst.z",5,0.534011609703463,"positive_range_top_20_percent","Sablefish Pacific Coast","NWFSC-SABLEFPCOAST-1900-2011-STACHURA","Anoplopoma fimbria","Sablefish","USA-NMFS-PCOAST","US West Coast"
"SABLEFPCOAST","R",3,0.0326204240190986,"positive_range_top_20_percent","Sablefish Pacific Coast","NWFSC-SABLEFPCOAST-1900-2011-STACHURA","Anoplopoma fimbria","Sablefish","USA-NMFS-PCOAST","US West Coast"
"SABLEFPCOAST","UdivUmsypref",3,0.915499743276308,"positive_range_top_20_percent","Sablefish Pacific Coast","NWFSC-SABLEFPCOAST-1900-2011-STACHURA","Anoplopoma fimbria","Sablefish","USA-NMFS-PCOAST","US West Coast"
"SBARSHARATL","sst.z",2,0.403225747451853,"positive_range_top_20_percent","Sandbar shark Atlantic","SEFSC-SBARSHARATL-1975-2004-FAUCONNET","Carcharhinus plumbeus","Sandbar shark","USA-NMFS-ATL","US Southeast and Gulf"
"SBARSHARATL","R",2,0.975641452622667,"positive_range_top_20_percent","Sandbar shark Atlantic","SEFSC-SBARSHARATL-1975-2004-FAUCONNET","Carcharhinus plumbeus","Sandbar shark","USA-NMFS-ATL","US Southeast and Gulf"
"SBARSHARATL","UdivUmsypref",2,0.92783921274207,"positive_range_top_20_percent","Sandbar shark Atlantic","SEFSC-SBARSHARATL-1975-2004-FAUCONNET","Carcharhinus plumbeus","Sandbar shark","USA-NMFS-ATL","US Southeast and Gulf"
